State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttarakhand,TEHRI GARHWAL,2011,Kharif     ,Sesamum,396,78
Uttarakhand,TEHRI GARHWAL,2011,Kharif     ,Small millets,16354,21691
Uttarakhand,TEHRI GARHWAL,2011,Kharif     ,Soyabean,719,617
Uttarakhand,TEHRI GARHWAL,2011,Kharif     ,Urad,2031,1760
Uttarakhand,TEHRI GARHWAL,2011,Rabi       ,Barley,1911,2362
Uttarakhand,TEHRI GARHWAL,2011,Rabi       ,Gram,17,11
Uttarakhand,TEHRI GARHWAL,2011,Rabi       ,Masoor,1016,743
Uttarakhand,TEHRI GARHWAL,2011,Rabi       ,Other Cereals & Millets,9,7
Uttarakhand,TEHRI GARHWAL,2011,Rabi       ,Peas & beans (Pulses),104,57
Uttarakhand,TEHRI GARHWAL,2011,Rabi       ,Potato,270,2538
Uttarakhand,TEHRI GARHWAL,2011,Rabi       ,Rapeseed &Mustard,764,420
Uttarakhand,TEHRI GARHWAL,2011,Rabi       ,Wheat,24140,33558
Uttarakhand,TEHRI GARHWAL,2011,Whole Year ,Garlic,48,144
Uttarakhand,TEHRI GARHWAL,2011,Whole Year ,Ginger,163,1583
Uttarakhand,TEHRI GARHWAL,2011,Whole Year ,Onion,113,768
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Arhar/Tur,1197,913
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Horse-gram,2877,2529
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Maize,2107,2436
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Other Kharif pulses,1021,704
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,other oilseeds,1,1
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Potato,1014,9508
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Ragi,12497,18674
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Rice,11108,16012
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Sesamum,449,109
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Small millets,16702,23711
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Soyabean,605,542
Uttarakhand,TEHRI GARHWAL,2012,Kharif     ,Urad,2264,1456
Uttarakhand,TEHRI GARHWAL,2012,Rabi       ,Barley,1734,2361
Uttarakhand,TEHRI GARHWAL,2012,Rabi       ,Gram,10,6
Uttarakhand,TEHRI GARHWAL,2012,Rabi       ,Masoor,1061,791
Uttarakhand,TEHRI GARHWAL,2012,Rabi       ,Other Cereals & Millets,4,3
Uttarakhand,TEHRI GARHWAL,2012,Rabi       ,Peas & beans (Pulses),163,90
Uttarakhand,TEHRI GARHWAL,2012,Rabi       ,Potato,371,3364
Uttarakhand,TEHRI GARHWAL,2012,Rabi       ,Rapeseed &Mustard,1032,570
Uttarakhand,TEHRI GARHWAL,2012,Rabi       ,Wheat,24807,37149
Uttarakhand,TEHRI GARHWAL,2012,Whole Year ,Garlic,37,107
Uttarakhand,TEHRI GARHWAL,2012,Whole Year ,Ginger,201,2323
Uttarakhand,TEHRI GARHWAL,2012,Whole Year ,Onion,105,712
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Arhar/Tur,1033,788
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Horse-gram,2607,2021
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Maize,1788,2068
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Other Kharif pulses,1066,733
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Potato,872,7854
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Ragi,12131,17695
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Rice,11352,17596
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Sesamum,432,105
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Small millets,15082,22233
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Soyabean,574,514
Uttarakhand,TEHRI GARHWAL,2013,Kharif     ,Urad,1817,1574
Uttarakhand,TEHRI GARHWAL,2013,Rabi       ,Barley,1885,2603
Uttarakhand,TEHRI GARHWAL,2013,Rabi       ,Gram,16,10
Uttarakhand,TEHRI GARHWAL,2013,Rabi       ,Masoor,1123,994
Uttarakhand,TEHRI GARHWAL,2013,Rabi       ,other oilseeds,4,2
Uttarakhand,TEHRI GARHWAL,2013,Rabi       ,Peas & beans (Pulses),176,91
Uttarakhand,TEHRI GARHWAL,2013,Rabi       ,Potato,380,3719
Uttarakhand,TEHRI GARHWAL,2013,Rabi       ,Rapeseed &Mustard,848,466
Uttarakhand,TEHRI GARHWAL,2013,Rabi       ,Wheat,22379,32752
Uttarakhand,TEHRI GARHWAL,2013,Whole Year ,Garlic,48,78
Uttarakhand,TEHRI GARHWAL,2013,Whole Year ,Ginger,141,1248
Uttarakhand,TEHRI GARHWAL,2013,Whole Year ,Onion,56,367
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Arhar/Tur,1620,1733
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Ginger,196,2415
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Horse-gram,3177,2430
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Maize,2049,5172
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Other Kharif pulses,1589,1463
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,other oilseeds,3,2
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Potato,507,4908
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Pulses total,10697,9229
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Ragi,11756,17704
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Rice,11291,18985
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Sesamum,373,92
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Small millets,15909,24118
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Soyabean,569,565
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Total foodgrain,49798,73730
Uttarakhand,TEHRI GARHWAL,2014,Kharif     ,Urad,2407,2125
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Barley,2050,2509
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Gram,5,3
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Lentil,980,788
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Masoor,980,788
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Other Cereals & Millets,4,3
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Peas & beans (Pulses),220,113
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Potato,684,5966
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Pulses total,1388,981
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Rapeseed &Mustard,1051,315
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Total foodgrain,27002,29407
Uttarakhand,TEHRI GARHWAL,2014,Rabi       ,Wheat,23743,25991
Uttarakhand,TEHRI GARHWAL,2014,Whole Year ,Garlic,49,80
Uttarakhand,TEHRI GARHWAL,2014,Whole Year ,Ginger,286,3524
Uttarakhand,TEHRI GARHWAL,2014,Whole Year ,Onion,161,1055
Uttarakhand,TEHRI GARHWAL,2014,Whole Year ,Pulses total,12085,10210
Uttarakhand,TEHRI GARHWAL,2014,Whole Year ,Rice,11291,18985
Uttarakhand,TEHRI GARHWAL,2014,Whole Year ,Total foodgrain,76800,103137
Uttarakhand,TEHRI GARHWAL,2014,Whole Year ,Turmeric,31,48
Uttarakhand,UDAM SINGH NAGAR,2000,Kharif     ,Arhar/Tur,43,32
Uttarakhand,UDAM SINGH NAGAR,2000,Kharif     ,Maize,604,1110
Uttarakhand,UDAM SINGH NAGAR,2000,Kharif     ,Moong(Green Gram),40,14
Uttarakhand,UDAM SINGH NAGAR,2000,Kharif     ,Other Kharif pulses,2,1
Uttarakhand,UDAM SINGH NAGAR,2000,Kharif     ,Rice,94531,290122
Uttarakhand,UDAM SINGH NAGAR,2000,Kharif     ,Soyabean,118,89
Uttarakhand,UDAM SINGH NAGAR,2000,Kharif     ,Sunflower,41,56
Uttarakhand,UDAM SINGH NAGAR,2000,Kharif     ,Urad,100,52
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Barley,77,91
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Gram,181,145
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Linseed,11,4
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Maize,18,28
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Masoor,1949,1228
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Moong(Green Gram),36,10
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Other  Rabi pulses,63,25
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,other oilseeds,35,26
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Peas & beans (Pulses),1496,1272
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Potato,683,14732
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Rapeseed &Mustard,5026,3770
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Rice,3020,9447
Uttarakhand,UDAM SINGH NAGAR,2000,Rabi       ,Wheat,83673,285412
Uttarakhand,UDAM SINGH NAGAR,2000,Whole Year ,Onion,18,177
Uttarakhand,UDAM SINGH NAGAR,2000,Whole Year ,Sugarcane,38399,2292420
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Arhar/Tur,20,17
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Bajra,7,9
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Groundnut,35,35
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Maize,316,479
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Moong(Green Gram),53,27
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Other Kharif pulses,11,7
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Rice,94713,289134
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Sesamum,4,1
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Soyabean,132,99
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Sunflower,41,41
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif     ,Urad,268,119
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Barley,58,70
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Gram,201,161
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Linseed,12,5
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Masoor,1878,1127
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Moong(Green Gram),22,6
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Other  Rabi pulses,58,22
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,other oilseeds,16,13
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Peas & beans (Pulses),1676,1341
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Potato,629,13568
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Rapeseed &Mustard,5133,4106
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Rice,3702,11709
Uttarakhand,UDAM SINGH NAGAR,2001,Rabi       ,Wheat,85908,279034
Uttarakhand,UDAM SINGH NAGAR,2001,Whole Year ,Dry ginger,3,27
Uttarakhand,UDAM SINGH NAGAR,2001,Whole Year ,Onion,13,130
Uttarakhand,UDAM SINGH NAGAR,2001,Whole Year ,Sugarcane,38268,2284600
Uttarakhand,UDAM SINGH NAGAR,2001,Whole Year ,Turmeric,29,69
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Arhar/Tur,25,16
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Bajra,3,4
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Groundnut,55,47
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Maize,265,477
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Moong(Green Gram),71,20
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Other Kharif pulses,10,4
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Rice,94281,288037
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Sesamum,5,1
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Soyabean,413,281
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Sunflower,133,120
Uttarakhand,UDAM SINGH NAGAR,2002,Kharif     ,Urad,489,235
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Barley,60,66
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Gram,76,60
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Linseed,37345,16151
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Maize,11,21
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Masoor,1461,760
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Moong(Green Gram),28,7
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Onion,8497,87690
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Other  Rabi pulses,2,1
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,other oilseeds,45,31
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Peas & beans (Pulses),1890,1550
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Potato,815,17580
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Rapeseed &Mustard,4806,3316
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Rice,4010,11429
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Urad,65,29
Uttarakhand,UDAM SINGH NAGAR,2002,Rabi       ,Wheat,88050,275550
Uttarakhand,UDAM SINGH NAGAR,2002,Summer     ,Moong(Green Gram),34489,19967
Uttarakhand,UDAM SINGH NAGAR,2002,Summer     ,Onion,11216,125394
Uttarakhand,UDAM SINGH NAGAR,2002,Whole Year ,Garlic,6,6
Uttarakhand,UDAM SINGH NAGAR,2002,Whole Year ,Onion,22,220
Uttarakhand,UDAM SINGH NAGAR,2002,Whole Year ,Sannhamp,4007,1262
Uttarakhand,UDAM SINGH NAGAR,2002,Whole Year ,Sugarcane,37481,2170150
Uttarakhand,UDAM SINGH NAGAR,2002,Whole Year ,Tobacco,700,2621
Uttarakhand,UDAM SINGH NAGAR,2002,Whole Year ,Turmeric,123,260
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Arhar/Tur,12,10
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Bajra,2,2
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Groundnut,47,47
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Maize,310,563
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Moong(Green Gram),9,3
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Ragi,2,2
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Rice,96566,254699
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Sesamum,5,1
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Soyabean,1355,1133
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Sunflower,200,240
Uttarakhand,UDAM SINGH NAGAR,2003,Kharif     ,Urad,389,177
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,Barley,64,64
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,Gram,50,45
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,Linseed,11,4
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,Masoor,1241,943
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,Other  Rabi pulses,2,2
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,other oilseeds,4,3
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,Peas & beans (Pulses),2373,2065
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,Rapeseed &Mustard,5082,4772
Uttarakhand,UDAM SINGH NAGAR,2003,Rabi       ,Wheat,92086,318680
Uttarakhand,UDAM SINGH NAGAR,2003,Summer     ,Maize,51,83
Uttarakhand,UDAM SINGH NAGAR,2003,Summer     ,Moong(Green Gram),17,5
Uttarakhand,UDAM SINGH NAGAR,2003,Summer     ,Rice,5536,20682
Uttarakhand,UDAM SINGH NAGAR,2003,Summer     ,Urad,57,21
Uttarakhand,UDAM SINGH NAGAR,2003,Whole Year ,Dry ginger,6,42
Uttarakhand,UDAM SINGH NAGAR,2003,Whole Year ,Onion,48,576
Uttarakhand,UDAM SINGH NAGAR,2003,Whole Year ,Potato,1050,19950
Uttarakhand,UDAM SINGH NAGAR,2003,Whole Year ,Sugarcane,33626,1946945
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Arhar/Tur,18,11
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Groundnut,55,68
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Maize,252,685
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Rice,100560,270220
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Sesamum,7,2
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Soyabean,1439,2002
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Sunflower,200,240
Uttarakhand,UDAM SINGH NAGAR,2004,Kharif     ,Urad,352,201
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,Barley,35,48
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,Gram,35,35
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,Linseed,13,5
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,Masoor,709,425
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,Other  Rabi pulses,11,8
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,other oilseeds,30,18
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,Peas & beans (Pulses),2168,1951
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,Rapeseed &Mustard,6525,4568
Uttarakhand,UDAM SINGH NAGAR,2004,Rabi       ,Wheat,95309,307290
Uttarakhand,UDAM SINGH NAGAR,2004,Summer     ,Maize,19,38
Uttarakhand,UDAM SINGH NAGAR,2004,Summer     ,Moong(Green Gram),6,2
Uttarakhand,UDAM SINGH NAGAR,2004,Summer     ,Rice,7395,22022
Uttarakhand,UDAM SINGH NAGAR,2004,Summer     ,Urad,25,11
Uttarakhand,UDAM SINGH NAGAR,2004,Whole Year ,Dry ginger,13,91
Uttarakhand,UDAM SINGH NAGAR,2004,Whole Year ,Onion,144,1656
Uttarakhand,UDAM SINGH NAGAR,2004,Whole Year ,Potato,958,16765
Uttarakhand,UDAM SINGH NAGAR,2004,Whole Year ,Sugarcane,28646,1612770
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Arhar/Tur,23,14
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Maize,203,443
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Other Kharif pulses,17,10
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Ragi,50,73
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Rice,101780,269787
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Sesamum,10,3
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Soyabean,1345,2059
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Sunflower,115,138
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Urad,321,176
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Barley,25,22
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Gram,36,26
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Linseed,14,5
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Masoor,721,252
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Other  Rabi pulses,6,4
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Other Cereals & Millets,6,11
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,other oilseeds,27,19
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Peas & beans (Pulses),2440,1769
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Rapeseed &Mustard,7834,5593
Uttarakhand,UDAM SINGH NAGAR,2005,Rabi       ,Wheat,93451,281919
Uttarakhand,UDAM SINGH NAGAR,2005,Summer     ,Maize,36,79
Uttarakhand,UDAM SINGH NAGAR,2005,Summer     ,Moong(Green Gram),15,7
Uttarakhand,UDAM SINGH NAGAR,2005,Summer     ,Rice,8844,42265
Uttarakhand,UDAM SINGH NAGAR,2005,Summer     ,Urad,56,14
Uttarakhand,UDAM SINGH NAGAR,2005,Whole Year ,Dry ginger,18,117
Uttarakhand,UDAM SINGH NAGAR,2005,Whole Year ,Onion,222,2553
Uttarakhand,UDAM SINGH NAGAR,2005,Whole Year ,Potato,948,16590
Uttarakhand,UDAM SINGH NAGAR,2005,Whole Year ,Sugarcane,27691,1650384
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Arhar/Tur,14,9
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Bajra,9,11
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Groundnut,106,116
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Maize,108,200
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Moong(Green Gram),1,1
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,other oilseeds,1,1
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Rice,100822,283757
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Sesamum,12,3
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Soyabean,191,286
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Sunflower,39,47
Uttarakhand,UDAM SINGH NAGAR,2006,Kharif     ,Urad,182,127
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Barley,5,6
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Gram,5,5
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Maize,38,61
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Masoor,634,666
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Moong(Green Gram),18,8
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Other  Rabi pulses,9,4
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Peas & beans (Pulses),3269,3596
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Potato,913,15673
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Rapeseed &Mustard,6305,4420
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Rice,9816,30871
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Urad,62,39
Uttarakhand,UDAM SINGH NAGAR,2006,Rabi       ,Wheat,96024,319090
Uttarakhand,UDAM SINGH NAGAR,2006,Whole Year ,Dry ginger,8,108
Uttarakhand,UDAM SINGH NAGAR,2006,Whole Year ,Onion,26,182
Uttarakhand,UDAM SINGH NAGAR,2006,Whole Year ,Sugarcane,34385,2073416
Uttarakhand,UDAM SINGH NAGAR,2006,Whole Year ,Turmeric,12,31
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Arhar/Tur,5,4
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Groundnut,70,70
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Maize,166,252
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Moong(Green Gram),2,1
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,other oilseeds,1,1
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Rice,94447,268565
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Sesamum,2,1
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Soyabean,167,267
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Sunflower,45,43
Uttarakhand,UDAM SINGH NAGAR,2007,Kharif     ,Urad,278,128
Uttarakhand,UDAM SINGH NAGAR,2007,Rabi       ,Barley,7,5
Uttarakhand,UDAM SINGH NAGAR,2007,Rabi       ,Gram,30,23
Uttarakhand,UDAM SINGH NAGAR,2007,Rabi       ,Masoor,422,401
Uttarakhand,UDAM SINGH NAGAR,2007,Rabi       ,Other  Rabi pulses,2,1
Uttarakhand,UDAM SINGH NAGAR,2007,Rabi       ,Peas & beans (Pulses),2147,2254
Uttarakhand,UDAM SINGH NAGAR,2007,Rabi       ,Potato,847,15110
Uttarakhand,UDAM SINGH NAGAR,2007,Rabi       ,Rapeseed &Mustard,4437,3732
Uttarakhand,UDAM SINGH NAGAR,2007,Rabi       ,Wheat,97910,373379
Uttarakhand,UDAM SINGH NAGAR,2007,Summer     ,Moong(Green Gram),11,5
Uttarakhand,UDAM SINGH NAGAR,2007,Summer     ,Rice,12317,41705
Uttarakhand,UDAM SINGH NAGAR,2007,Summer     ,Urad,61,27
Uttarakhand,UDAM SINGH NAGAR,2007,Whole Year ,Dry ginger,1,14
Uttarakhand,UDAM SINGH NAGAR,2007,Whole Year ,Garlic,8,12
Uttarakhand,UDAM SINGH NAGAR,2007,Whole Year ,Onion,20,160
Uttarakhand,UDAM SINGH NAGAR,2007,Whole Year ,Sugarcane,37367,2316754
Uttarakhand,UDAM SINGH NAGAR,2007,Whole Year ,Turmeric,4,7
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Arhar/Tur,4,3
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Groundnut,55,80
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Maize,77,117
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Moong(Green Gram),50,23
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Other Kharif pulses,3,38
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,other oilseeds,2,1
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Rice,102098,265223
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Soyabean,116,168
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Sunflower,37,35
Uttarakhand,UDAM SINGH NAGAR,2008,Kharif     ,Urad,104,48
Uttarakhand,UDAM SINGH NAGAR,2008,Rabi       ,Barley,14,17
Uttarakhand,UDAM SINGH NAGAR,2008,Rabi       ,Gram,36,12
Uttarakhand,UDAM SINGH NAGAR,2008,Rabi       ,Masoor,378,263
Uttarakhand,UDAM SINGH NAGAR,2008,Rabi       ,other oilseeds,33,23
Uttarakhand,UDAM SINGH NAGAR,2008,Rabi       ,Peas & beans (Pulses),2372,1067
Uttarakhand,UDAM SINGH NAGAR,2008,Rabi       ,Potato,910,17856
Uttarakhand,UDAM SINGH NAGAR,2008,Rabi       ,Rapeseed &Mustard,5284,5152
Uttarakhand,UDAM SINGH NAGAR,2008,Rabi       ,Wheat,99870,373227
Uttarakhand,UDAM SINGH NAGAR,2008,Summer     ,Maize,56,98
